Month,Sex,Age group,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
AUG18,Total,55-59 years,754.0,1097.0,348.0,200.0,158.0,93.0,54.0,135.0,2831.0
AUG18,Total,60-64 years,422.0,695.0,189.0,131.0,93.0,59.0,22.0,106.0,1714.0
AUG18,Total,65+ years,514.0,1151.0,199.0,183.0,78.0,77.0,27.0,105.0,2329.0
AUG18,Total,All Ages,23859.0,32602.0,12068.0,6110.0,6242.0,2247.0,1642.0,3199.0,87760.0
JUL18,Female,0-4 years,1176.0,1234.0,655.0,267.0,290.0,36.0,91.0,135.0,3880.0
JUL18,Female,5-9 years,912.0,1037.0,547.0,233.0,221.0,38.0,64.0,149.0,3195.0
JUL18,Female,10-14 years,904.0,928.0,465.0,189.0,175.0,28.0,40.0,125.0,2853.0
JUL18,Female,15-17 years,1150.0,861.0,435.0,230.0,262.0,88.0,54.0,89.0,3165.0
JUL18,Female,18-19 years,878.0,899.0,332.0,176.0,219.0,85.0,67.0,86.0,2736.0
JUL18,Female,20-24 years,1771.0,2344.0,693.0,376.0,510.0,166.0,117.0,173.0,6140.0
JUL18,Female,25-29 years,1216.0,2401.0,605.0,388.0,427.0,107.0,118.0,166.0,5407.0
JUL18,Female,30-34 years,1200.0,2430.0,654.0,467.0,497.0,109.0,92.0,167.0,5600.0
JUL18,Female,35-39 years,1200.0,2408.0,665.0,417.0,381.0,133.0,91.0,166.0,5445.0
JUL18,Female,40-44 years,995.0,1994.0,547.0,364.0,323.0,98.0,57.0,161.0,4530.0
JUL18,Female,45-49 years,866.0,1668.0,423.0,263.0,224.0,95.0,40.0,141.0,3714.0
JUL18,Female,50-54 years,560.0,1024.0,275.0,197.0,138.0,66.0,43.0,104.0,2406.0
JUL18,Female,55-59 years,382.0,650.0,163.0,108.0,73.0,31.0,24.0,68.0,1496.0
JUL18,Female,60-64 years,208.0,396.0,84.0,63.0,58.0,20.0,12.0,52.0,893.0
JUL18,Female,65+ years,269.0,689.0,99.0,78.0,32.0,33.0,10.0,43.0,1253.0
JUL18,Female,All Females,13687.0,20963.0,6642.0,3816.0,3830.0,1133.0,920.0,1825.0,52713.0
JUL18,Male,0-4 years,1232.0,1353.0,711.0,277.0,286.0,50.0,119.0,138.0,4162.0
JUL18,Male,5-9 years,939.0,1111.0,542.0,239.0,186.0,27.0,56.0,143.0,3238.0
JUL18,Male,10-14 years,858.0,935.0,451.0,200.0,193.0,34.0,34.0,121.0,2820.0
JUL18,Male,15-17 years,762.0,662.0,324.0,123.0,161.0,55.0,44.0,59.0,2188.0
JUL18,Male,18-19 years,542.0,548.0,219.0,98.0,134.0,75.0,30.0,48.0,1693.0
JUL18,Male,20-24 years,933.0,1071.0,410.0,147.0,266.0,123.0,64.0,63.0,3069.0
JUL18,Male,25-29 years,457.0,797.0,265.0,103.0,155.0,87.0,46.0,45.0,1948.0
JUL18,Male,30-34 years,491.0,862.0,299.0,126.0,181.0,89.0,42.0,58.0,2142.0
JUL18,Male,35-39 years,667.0,988.0,392.0,160.0,210.0,100.0,59.0,77.0,2644.0
JUL18,Male,40-44 years,684.0,1008.0,405.0,205.0,186.0,100.0,54.0,76.0,2709.0
JUL18,Male,45-49 years,672.0,905.0,367.0,192.0,179.0,96.0,45.0,87.0,2535.0
JUL18,Male,50-54 years,574.0,617.0,273.0,135.0,148.0,78.0,31.0,82.0,1930.0
JUL18,Male,55-59 years,377.0,431.0,171.0,86.0,93.0,57.0,22.0,57.0,1289.0
JUL18,Male,60-64 years,222.0,282.0,109.0,68.0,40.0,25.0,15.0,50.0,810.0
JUL18,Male,65+ years,255.0,470.0,107.0,77.0,40.0,42.0,16.0,60.0,1064.0
JUL18,Male,All Males,9665.0,12040.0,5045.0,2236.0,2458.0,1038.0,677.0,1164.0,34241.0
JUL18,Total,0-4 years,2408.0,2587.0,1366.0,544.0,576.0,86.0,210.0,273.0,8042.0
JUL18,Total,5-9 years,1851.0,2148.0,1089.0,472.0,407.0,65.0,120.0,292.0,6433.0
JUL18,Total,10-14 years,1762.0,1863.0,916.0,389.0,368.0,62.0,74.0,246.0,5673.0
JUL18,Total,15-17 years,1912.0,1523.0,759.0,353.0,423.0,143.0,98.0,148.0,5353.0
JUL18,Total,18-19 years,1420.0,1447.0,551.0,274.0,353.0,160.0,97.0,134.0,4429.0
JUL18,Total,20-24 years,2704.0,3415.0,1103.0,523.0,776.0,289.0,181.0,236.0,9209.0
JUL18,Total,25-29 years,1673.0,3198.0,870.0,491.0,582.0,194.0,164.0,211.0,7355.0
JUL18,Total,30-34 years,1691.0,3292.0,953.0,593.0,678.0,198.0,134.0,225.0,7742.0
JUL18,Total,35-39 years,1867.0,3396.0,1057.0,577.0,591.0,233.0,150.0,243.0,8089.0
JUL18,Total,40-44 years,1679.0,3002.0,952.0,569.0,509.0,198.0,111.0,237.0,7239.0
JUL18,Total,45-49 years,1538.0,2573.0,790.0,455.0,403.0,191.0,85.0,228.0,6249.0
JUL18,Total,50-54 years,1134.0,1641.0,548.0,332.0,286.0,144.0,74.0,186.0,4336.0
JUL18,Total,55-59 years,759.0,1081.0,334.0,194.0,166.0,88.0,46.0,125.0,2785.0
JUL18,Total,60-64 years,430.0,678.0,193.0,131.0,98.0,45.0,27.0,102.0,1703.0
JUL18,Total,65+ years,524.0,1159.0,206.0,155.0,72.0,75.0,26.0,103.0,2317.0
JUL18,Total,All Ages,23352.0,33003.0,11687.0,6052.0,6288.0,2171.0,1597.0,2989.0,86954.0
JUN18,Female,0-4 years,1202.0,1216.0,674.0,247.0,302.0,44.0,92.0,137.0,3909.0
JUN18,Female,5-9 years,871.0,1009.0,550.0,224.0,204.0,39.0,65.0,157.0,3113.0
JUN18,Female,10-14 years,941.0,919.0,475.0,184.0,185.0,34.0,46.0,142.0,2923.0
JUN18,Female,15-17 years,1151.0,864.0,436.0,212.0,256.0,89.0,62.0,104.0,3167.0
JUN18,Female,18-19 years,908.0,913.0,311.0,175.0,226.0,87.0,64.0,74.0,2753.0
JUN18,Female,20-24 years,1782.0,2319.0,717.0,369.0,521.0,173.0,117.0,168.0,6154.0
JUN18,Female,25-29 years,1187.0,2311.0,646.0,399.0,417.0,109.0,116.0,169.0,5333.0
JUN18,Female,30-34 years,1196.0,2487.0,692.0,471.0,482.0,102.0,86.0,166.0,5663.0
JUN18,Female,35-39 years,1200.0,2442.0,673.0,399.0,396.0,125.0,91.0,171.0,5476.0
JUN18,Female,40-44 years,1006.0,2017.0,562.0,359.0,320.0,93.0,63.0,164.0,4571.0
JUN18,Female,45-49 years,883.0,1712.0,430.0,261.0,227.0,97.0,36.0,140.0,3781.0
JUN18,Female,50-54 years,565.0,1018.0,275.0,172.0,130.0,63.0,40.0,90.0,2353.0
JUN18,Female,55-59 years,365.0,632.0,173.0,97.0,92.0,35.0,23.0,63.0,1478.0
JUN18,Female,60-64 years,206.0,427.0,89.0,62.0,62.0,19.0,11.0,53.0,928.0
JUN18,Female,65+ years,230.0,716.0,93.0,81.0,34.0,31.0,11.0,45.0,1241.0
JUN18,Female,All Females,13693.0,21002.0,6796.0,3712.0,3854.0,1140.0,923.0,1843.0,52843.0
JUN18,Male,0-4 years,1255.0,1352.0,759.0,262.0,285.0,43.0,120.0,156.0,4228.0
JUN18,Male,5-9 years,931.0,1105.0,547.0,234.0,190.0,35.0,56.0,155.0,3247.0
JUN18,Male,10-14 years,836.0,937.0,465.0,186.0,177.0,37.0,33.0,128.0,2796.0
JUN18,Male,15-17 years,769.0,687.0,308.0,137.0,176.0,52.0,44.0,73.0,2245.0
JUN18,Male,18-19 years,569.0,532.0,214.0,108.0,141.0,75.0,33.0,45.0,1711.0
JUN18,Male,20-24 years,965.0,1034.0,389.0,149.0,278.0,121.0,65.0,55.0,3045.0
JUN18,Male,25-29 years,449.0,763.0,246.0,103.0,159.0,80.0,39.0,43.0,1872.0
JUN18,Male,30-34 years,501.0,813.0,315.0,132.0,187.0,97.0,44.0,59.0,2139.0
JUN18,Male,35-39 years,660.0,980.0,396.0,172.0,216.0,110.0,51.0,83.0,2660.0
JUN18,Male,40-44 years,692.0,988.0,411.0,185.0,193.0,94.0,52.0,88.0,2691.0
JUN18,Male,45-49 years,674.0,870.0,363.0,159.0,174.0,90.0,42.0,87.0,2451.0
JUN18,Male,50-54 years,564.0,610.0,280.0,126.0,144.0,78.0,32.0,83.0,1912.0
JUN18,Male,55-59 years,372.0,397.0,175.0,84.0,84.0,54.0,23.0,62.0,1247.0
JUN18,Male,60-64 years,238.0,299.0,109.0,62.0,38.0,23.0,17.0,45.0,830.0
JUN18,Male,65+ years,244.0,436.0,108.0,91.0,38.0,44.0,16.0,58.0,1031.0
JUN18,Male,All Males,9719.0,11803.0,5085.0,2190.0,2480.0,1033.0,667.0,1220.0,34105.0
JUN18,Total,0-4 years,2457.0,2568.0,1433.0,509.0,587.0,87.0,212.0,293.0,8137.0
JUN18,Total,5-9 years,1802.0,2114.0,1097.0,458.0,394.0,74.0,121.0,312.0,6360.0
JUN18,Total,10-14 years,1777.0,1856.0,940.0,370.0,362.0,71.0,79.0,270.0,5719.0
JUN18,Total,15-17 years,1920.0,1551.0,744.0,349.0,432.0,141.0,106.0,177.0,5412.0
JUN18,Total,18-19 years,1477.0,1445.0,525.0,283.0,367.0,162.0,97.0,119.0,4464.0
JUN18,Total,20-24 years,2747.0,3353.0,1106.0,518.0,799.0,294.0,182.0,223.0,9199.0
JUN18,Total,25-29 years,1636.0,3074.0,892.0,502.0,576.0,189.0,155.0,212.0,7205.0
JUN18,Total,30-34 years,1697.0,3300.0,1007.0,603.0,669.0,199.0,130.0,225.0,7802.0
JUN18,Total,35-39 years,1860.0,3422.0,1069.0,571.0,612.0,235.0,142.0,254.0,8136.0
JUN18,Total,40-44 years,1698.0,3005.0,973.0,544.0,513.0,187.0,115.0,252.0,7262.0
JUN18,Total,45-49 years,1557.0,2582.0,793.0,420.0,401.0,187.0,78.0,227.0,6232.0
JUN18,Total,50-54 years,1129.0,1628.0,555.0,298.0,274.0,141.0,72.0,173.0,4265.0
JUN18,Total,55-59 years,737.0,1029.0,348.0,181.0,176.0,89.0,46.0,125.0,2725.0
JUN18,Total,60-64 years,444.0,726.0,198.0,124.0,100.0,42.0,28.0,98.0,1758.0
JUN18,Total,65+ years,474.0,1152.0,201.0,172.0,72.0,75.0,27.0,103.0,2272.0
JUN18,Total,All Ages,23412.0,32805.0,11881.0,5902.0,6334.0,2173.0,1590.0,3063.0,86948.0
MAY18,Female,0-4 years,1157.0,1323.0,682.0,244.0,301.0,35.0,90.0,141.0,3967.0
MAY18,Female,5-9 years,826.0,1041.0,565.0,219.0,199.0,36.0,64.0,150.0,3096.0
MAY18,Female,10-14 years,924.0,939.0,499.0,163.0,180.0,40.0,50.0,139.0,2933.0
MAY18,Female,15-17 years,1213.0,901.0,442.0,213.0,295.0,96.0,70.0,109.0,3328.0
MAY18,Female,18-19 years,915.0,919.0,314.0,172.0,237.0,96.0,66.0,69.0,2786.0
MAY18,Female,20-24 years,1801.0,2466.0,763.0,373.0,556.0,173.0,115.0,149.0,6381.0
MAY18,Female,25-29 years,1226.0,2430.0,688.0,399.0,454.0,111.0,119.0,166.0,5571.0
MAY18,Female,30-34 years,1215.0,2578.0,697.0,463.0,498.0,117.0,87.0,181.0,5820.0
MAY18,Female,35-39 years,1252.0,2546.0,678.0,410.0,411.0,144.0,100.0,171.0,5692.0
MAY18,Female,40-44 years,1037.0,2115.0,559.0,385.0,344.0,103.0,70.0,158.0,4758.0
MAY18,Female,45-49 years,889.0,1783.0,459.0,270.0,246.0,85.0,40.0,126.0,3888.0
MAY18,Female,50-54 years,574.0,1078.0,269.0,159.0,140.0,58.0,44.0,102.0,2417.0
MAY18,Female,55-59 years,367.0,685.0,160.0,108.0,93.0,40.0,23.0,63.0,1538.0
MAY18,Female,60-64 years,224.0,456.0,81.0,65.0,67.0,23.0,13.0,51.0,978.0
MAY18,Female,65+ years,251.0,746.0,108.0,76.0,47.0,32.0,10.0,50.0,1320.0
MAY18,Female,All Females,13871.0,22006.0,6964.0,3719.0,4068.0,1189.0,961.0,1825.0,54473.0
MAY18,Male,0-4 years,1271.0,1461.0,785.0,263.0,284.0,48.0,124.0,158.0,4386.0
MAY18,Male,5-9 years,955.0,1173.0,568.0,249.0,220.0,35.0,60.0,152.0,3402.0
MAY18,Male,10-14 years,833.0,963.0,495.0,188.0,184.0,37.0,39.0,126.0,2860.0
MAY18,Male,15-17 years,783.0,698.0,308.0,126.0,174.0,55.0,47.0,76.0,2266.0
MAY18,Male,18-19 years,553.0,583.0,207.0,98.0,152.0,72.0,38.0,44.0,1743.0
MAY18,Male,20-24 years,985.0,1056.0,370.0,139.0,284.0,122.0,67.0,53.0,3068.0
MAY18,Male,25-29 years,465.0,761.0,241.0,111.0,159.0,79.0,41.0,44.0,1896.0
MAY18,Male,30-34 years,523.0,885.0,327.0,137.0,167.0,93.0,39.0,58.0,2218.0
MAY18,Male,35-39 years,668.0,1029.0,403.0,176.0,217.0,106.0,63.0,89.0,2734.0
MAY18,Male,40-44 years,698.0,997.0,413.0,179.0,207.0,99.0,52.0,88.0,2726.0
MAY18,Male,45-49 years,682.0,940.0,390.0,186.0,185.0,96.0,45.0,81.0,2598.0
MAY18,Male,50-54 years,586.0,622.0,280.0,125.0,137.0,75.0,29.0,85.0,1932.0
MAY18,Male,55-59 years,395.0,401.0,187.0,89.0,91.0,44.0,18.0,62.0,1283.0
MAY18,Male,60-64 years,231.0,298.0,109.0,68.0,39.0,27.0,18.0,55.0,842.0
MAY18,Male,65+ years,246.0,465.0,115.0,74.0,48.0,45.0,18.0,50.0,1056.0
MAY18,Male,All Males,9874.0,12332.0,5198.0,2208.0,2548.0,1033.0,698.0,1221.0,35010.0
MAY18,Total,0-4 years,2428.0,2784.0,1467.0,507.0,585.0,83.0,214.0,299.0,8353.0
MAY18,Total,5-9 years,1781.0,2214.0,1133.0,468.0,419.0,71.0,124.0,302.0,6498.0
MAY18,Total,10-14 years,1757.0,1902.0,994.0,351.0,364.0,77.0,89.0,265.0,5793.0
MAY18,Total,15-17 years,1996.0,1599.0,750.0,339.0,469.0,151.0,117.0,185.0,5594.0
MAY18,Total,18-19 years,1468.0,1502.0,521.0,270.0,389.0,168.0,104.0,113.0,4529.0
MAY18,Total,20-24 years,2786.0,3522.0,1133.0,512.0,840.0,295.0,182.0,202.0,9449.0
MAY18,Total,25-29 years,1691.0,3191.0,929.0,510.0,613.0,190.0,160.0,210.0,7467.0
MAY18,Total,30-34 years,1738.0,3463.0,1024.0,600.0,665.0,210.0,126.0,239.0,8038.0
MAY18,Total,35-39 years,1920.0,3575.0,1081.0,586.0,628.0,250.0,163.0,260.0,8426.0
MAY18,Total,40-44 years,1735.0,3112.0,972.0,564.0,551.0,202.0,122.0,246.0,7484.0
MAY18,Total,45-49 years,1571.0,2723.0,849.0,456.0,431.0,181.0,85.0,207.0,6486.0
MAY18,Total,50-54 years,1160.0,1700.0,549.0,284.0,277.0,133.0,73.0,187.0,4349.0
MAY18,Total,55-59 years,762.0,1086.0,347.0,197.0,184.0,84.0,41.0,125.0,2821.0
MAY18,Total,60-64 years,455.0,754.0,190.0,133.0,106.0,50.0,31.0,106.0,1820.0
MAY18,Total,65+ years,497.0,1211.0,223.0,150.0,95.0,77.0,28.0,100.0,2376.0
MAY18,Total,All Ages,23745.0,34338.0,12162.0,5927.0,6616.0,2222.0,1659.0,3046.0,89483.0
APR18,Female,0-4 years,1086.0,1250.0,687.0,242.0,294.0,51.0,86.0,149.0,3841.0
APR18,Female,5-9 years,797.0,996.0,536.0,221.0,188.0,43.0,60.0,154.0,2991.0
APR18,Female,10-14 years,870.0,913.0,473.0,169.0,174.0,36.0,53.0,154.0,2840.0
APR18,Female,15-17 years,1118.0,865.0,430.0,218.0,289.0,90.0,73.0,120.0,3197.0
APR18,Female,18-19 years,862.0,901.0,293.0,178.0,224.0,90.0,59.0,77.0,2678.0
APR18,Female,20-24 years,1723.0,2351.0,753.0,353.0,565.0,158.0,117.0,152.0,6161.0
APR18,Female,25-29 years,1168.0,2323.0,666.0,389.0,406.0,115.0,116.0,164.0,5328.0
APR18,Female,30-34 years,1149.0,2492.0,726.0,454.0,479.0,133.0,85.0,179.0,5686.0
APR18,Female,35-39 years,1212.0,2420.0,684.0,409.0,400.0,142.0,95.0,166.0,5513.0
APR18,Female,40-44 years,976.0,1937.0,552.0,380.0,308.0,114.0,73.0,159.0,4479.0
APR18,Female,45-49 years,862.0,1666.0,423.0,245.0,258.0,92.0,39.0,132.0,3712.0
APR18,Female,50-54 years,543.0,1038.0,271.0,163.0,140.0,52.0,43.0,88.0,2331.0
APR18,Female,55-59 years,357.0,633.0,170.0,105.0,91.0,38.0,26.0,56.0,1474.0
APR18,Female,60-64 years,208.0,448.0,82.0,55.0,56.0,15.0,15.0,47.0,925.0
APR18,Female,65+ years,242.0,764.0,96.0,82.0,44.0,26.0,9.0,48.0,1310.0
APR18,Female,All Females,13173.0,20997.0,6842.0,3663.0,3916.0,1195.0,949.0,1845.0,52466.0
APR18,Male,0-4 years,1248.0,1390.0,775.0,254.0,272.0,42.0,112.0,163.0,4250.0
APR18,Male,5-9 years,909.0,1104.0,575.0,250.0,233.0,35.0,59.0,149.0,3305.0
APR18,Male,10-14 years,779.0,908.0,469.0,172.0,181.0,37.0,39.0,143.0,2723.0
APR18,Male,15-17 years,717.0,643.0,309.0,127.0,166.0,53.0,47.0,78.0,2137.0
APR18,Male,18-19 years,521.0,585.0,198.0,91.0,155.0,69.0,33.0,43.0,1692.0
APR18,Male,20-24 years,947.0,1007.0,359.0,134.0,257.0,121.0,72.0,49.0,2935.0
APR18,Male,25-29 years,450.0,745.0,244.0,126.0,136.0,70.0,43.0,41.0,1848.0
APR18,Male,30-34 years,526.0,838.0,307.0,131.0,163.0,81.0,37.0,45.0,2119.0
APR18,Male,35-39 years,669.0,990.0,377.0,186.0,197.0,101.0,61.0,74.0,2640.0
APR18,Male,40-44 years,700.0,933.0,425.0,166.0,194.0,97.0,54.0,80.0,2636.0
APR18,Male,45-49 years,660.0,896.0,366.0,170.0,178.0,95.0,46.0,79.0,2481.0
APR18,Male,50-54 years,554.0,637.0,261.0,127.0,120.0,71.0,33.0,78.0,1869.0
APR18,Male,55-59 years,368.0,383.0,181.0,91.0,90.0,45.0,16.0,58.0,1228.0
APR18,Male,60-64 years,236.0,292.0,114.0,59.0,37.0,31.0,19.0,55.0,838.0
APR18,Male,65+ years,239.0,486.0,98.0,71.0,40.0,38.0,15.0,49.0,1034.0
APR18,Male,All Males,9523.0,11837.0,5058.0,2155.0,2419.0,986.0,686.0,1184.0,33735.0
APR18,Total,0-4 years,2334.0,2640.0,1462.0,496.0,566.0,93.0,198.0,312.0,8091.0
APR18,Total,5-9 years,1706.0,2100.0,1111.0,471.0,421.0,78.0,119.0,303.0,6296.0
APR18,Total,10-14 years,1649.0,1821.0,942.0,341.0,355.0,73.0,92.0,297.0,5563.0
APR18,Total,15-17 years,1835.0,1508.0,739.0,345.0,455.0,143.0,120.0,198.0,5334.0
APR18,Total,18-19 years,1383.0,1486.0,491.0,269.0,379.0,159.0,92.0,120.0,4370.0
APR18,Total,20-24 years,2670.0,3358.0,1112.0,487.0,822.0,279.0,189.0,201.0,9096.0
APR18,Total,25-29 years,1618.0,3068.0,910.0,515.0,542.0,185.0,159.0,205.0,7176.0
APR18,Total,30-34 years,1675.0,3330.0,1033.0,585.0,642.0,214.0,122.0,224.0,7805.0
APR18,Total,35-39 years,1881.0,3410.0,1061.0,595.0,597.0,243.0,156.0,240.0,8153.0
APR18,Total,40-44 years,1676.0,2870.0,977.0,546.0,502.0,211.0,127.0,239.0,7115.0
APR18,Total,45-49 years,1522.0,2562.0,789.0,415.0,436.0,187.0,85.0,211.0,6193.0
APR18,Total,50-54 years,1097.0,1675.0,532.0,290.0,260.0,123.0,76.0,166.0,4200.0
APR18,Total,55-59 years,725.0,1016.0,351.0,196.0,181.0,83.0,42.0,114.0,2702.0
APR18,Total,60-64 years,444.0,740.0,196.0,114.0,93.0,46.0,34.0,102.0,1763.0
APR18,Total,65+ years,481.0,1250.0,194.0,153.0,84.0,64.0,24.0,97.0,2344.0
APR18,Total,All Ages,22696.0,32834.0,11900.0,5818.0,6335.0,2181.0,1635.0,3029.0,86201.0
MAR18,Female,0-4 years,1102.0,1190.0,699.0,244.0,300.0,56.0,88.0,145.0,3818.0
MAR18,Female,5-9 years,809.0,1014.0,539.0,224.0,188.0,52.0,63.0,146.0,3032.0
MAR18,Female,10-14 years,855.0,880.0,452.0,168.0,170.0,42.0,55.0,145.0,2760.0
MAR18,Female,15-17 years,1225.0,832.0,459.0,213.0,309.0,91.0,63.0,94.0,3274.0
MAR18,Female,18-19 years,904.0,917.0,311.0,181.0,249.0,97.0,56.0,79.0,2782.0
MAR18,Female,20-24 years,1764.0,2381.0,766.0,390.0,577.0,159.0,122.0,157.0,6302.0
MAR18,Female,25-29 years,1160.0,2284.0,682.0,422.0,454.0,118.0,115.0,182.0,5399.0
MAR18,Female,30-34 years,1143.0,2511.0,756.0,483.0,485.0,137.0,94.0,185.0,5771.0
MAR18,Female,35-39 years,1271.0,2456.0,671.0,446.0,433.0,130.0,95.0,176.0,5664.0
MAR18,Female,40-44 years,1017.0,1936.0,534.0,380.0,317.0,112.0,76.0,159.0,4515.0
MAR18,Female,45-49 years,869.0,1661.0,408.0,301.0,263.0,99.0,38.0,119.0,3751.0
MAR18,Female,50-54 years,578.0,1084.0,270.0,178.0,135.0,51.0,44.0,94.0,2429.0
MAR18,Female,55-59 years,365.0,629.0,178.0,107.0,86.0,43.0,24.0,49.0,1480.0
MAR18,Female,60-64 years,200.0,443.0,73.0,54.0,52.0,15.0,15.0,54.0,905.0
MAR18,Female,65+ years,252.0,816.0,95.0,82.0,52.0,27.0,10.0,48.0,1380.0
MAR18,Female,All Females,13514.0,21034.0,6893.0,3873.0,4070.0,1229.0,958.0,1832.0,53262.0
MAR18,Male,0-4 years,1238.0,1349.0,766.0,294.0,296.0,42.0,116.0,160.0,4254.0
MAR18,Male,5-9 years,945.0,1106.0,558.0,267.0,230.0,40.0,68.0,154.0,3361.0
MAR18,Male,10-14 years,802.0,907.0,453.0,188.0,163.0,29.0,38.0,133.0,2708.0
MAR18,Male,15-17 years,805.0,676.0,309.0,123.0,182.0,53.0,47.0,80.0,2272.0
MAR18,Male,18-19 years,551.0,595.0,198.0,109.0,161.0,74.0,30.0,40.0,1757.0
MAR18,Male,20-24 years,974.0,1009.0,369.0,130.0,263.0,114.0,78.0,52.0,2984.0
MAR18,Male,25-29 years,461.0,772.0,252.0,111.0,139.0,76.0,48.0,40.0,1894.0
MAR18,Male,30-34 years,563.0,831.0,309.0,147.0,179.0,83.0,41.0,50.0,2193.0
MAR18,Male,35-39 years,649.0,1005.0,398.0,178.0,194.0,101.0,59.0,83.0,2659.0
MAR18,Male,40-44 years,733.0,967.0,394.0,182.0,214.0,98.0,52.0,74.0,2699.0
MAR18,Male,45-49 years,643.0,879.0,349.0,170.0,198.0,96.0,42.0,71.0,2441.0
MAR18,Male,50-54 years,573.0,636.0,245.0,147.0,115.0,77.0,29.0,80.0,1893.0
MAR18,Male,55-59 years,360.0,378.0,166.0,96.0,101.0,41.0,17.0,56.0,1210.0
MAR18,Male,60-64 years,232.0,320.0,105.0,73.0,40.0,33.0,14.0,53.0,868.0
MAR18,Male,65+ years,254.0,502.0,91.0,76.0,50.0,33.0,17.0,45.0,1067.0
MAR18,Male,All Males,9783.0,11932.0,4962.0,2291.0,2525.0,990.0,696.0,1171.0,34260.0
MAR18,Total,0-4 years,2340.0,2539.0,1465.0,538.0,596.0,98.0,204.0,305.0,8072.0
MAR18,Total,5-9 years,1754.0,2120.0,1097.0,491.0,418.0,92.0,131.0,300.0,6393.0
MAR18,Total,10-14 years,1657.0,1787.0,905.0,356.0,333.0,71.0,93.0,278.0,5468.0
MAR18,Total,15-17 years,2030.0,1508.0,768.0,336.0,491.0,144.0,110.0,174.0,5546.0
MAR18,Total,18-19 years,1455.0,1512.0,509.0,290.0,410.0,171.0,86.0,119.0,4539.0
MAR18,Total,20-24 years,2738.0,3390.0,1135.0,520.0,840.0,273.0,200.0,209.0,9286.0
MAR18,Total,25-29 years,1621.0,3056.0,934.0,533.0,593.0,194.0,163.0,222.0,7293.0
MAR18,Total,30-34 years,1706.0,3342.0,1065.0,630.0,664.0,220.0,135.0,235.0,7964.0
MAR18,Total,35-39 years,1920.0,3461.0,1069.0,624.0,627.0,231.0,154.0,259.0,8323.0
MAR18,Total,40-44 years,1750.0,2903.0,928.0,562.0,531.0,210.0,128.0,233.0,7214.0
MAR18,Total,45-49 years,1512.0,2540.0,757.0,471.0,461.0,195.0,80.0,190.0,6192.0
MAR18,Total,50-54 years,1151.0,1720.0,515.0,325.0,250.0,128.0,73.0,174.0,4322.0
MAR18,Total,55-59 years,725.0,1007.0,344.0,203.0,187.0,84.0,41.0,105.0,2690.0
MAR18,Total,60-64 years,432.0,763.0,178.0,127.0,92.0,48.0,29.0,107.0,1773.0
MAR18,Total,65+ years,506.0,1318.0,186.0,158.0,102.0,60.0,27.0,93.0,2447.0
MAR18,Total,All Ages,23297.0,32966.0,11855.0,6164.0,6595.0,2219.0,1654.0,3003.0,87522.0
FEB18,Female,0-4 years,1096.0,1165.0,712.0,242.0,300.0,58.0,83.0,157.0,3804.0
FEB18,Female,5-9 years,775.0,959.0,527.0,222.0,190.0,53.0,65.0,139.0,2924.0
FEB18,Female,10-14 years,842.0,880.0,428.0,174.0,168.0,44.0,53.0,143.0,2728.0
FEB18,Female,15-17 years,1131.0,809.0,427.0,220.0,296.0,91.0,60.0,95.0,3120.0
FEB18,Female,18-19 years,894.0,908.0,309.0,178.0,227.0,98.0,60.0,78.0,2744.0
FEB18,Female,20-24 years,1736.0,2356.0,747.0,408.0,598.0,175.0,130.0,166.0,6299.0
FEB18,Female,25-29 years,1125.0,2190.0,640.0,394.0,448.0,127.0,122.0,170.0,5196.0
FEB18,Female,30-34 years,1140.0,2451.0,713.0,469.0,499.0,135.0,93.0,186.0,5666.0
FEB18,Female,35-39 years,1234.0,2371.0,657.0,451.0,409.0,138.0,91.0,169.0,5505.0
FEB18,Female,40-44 years,1055.0,1907.0,485.0,376.0,309.0,102.0,77.0,142.0,4442.0
FEB18,Female,45-49 years,872.0,1682.0,389.0,284.0,234.0,93.0,33.0,126.0,3706.0
FEB18,Female,50-54 years,569.0,1058.0,234.0,174.0,140.0,56.0,46.0,89.0,2359.0
FEB18,Female,55-59 years,357.0,623.0,145.0,114.0,86.0,39.0,23.0,52.0,1435.0
FEB18,Female,60-64 years,210.0,414.0,78.0,54.0,52.0,18.0,16.0,48.0,890.0
FEB18,Female,65+ years,235.0,764.0,76.0,75.0,44.0,33.0,10.0,50.0,1287.0
FEB18,Female,All Females,13271.0,20537.0,6567.0,3835.0,4000.0,1260.0,962.0,1810.0,52105.0
FEB18,Male,0-4 years,1239.0,1334.0,753.0,269.0,286.0,45.0,99.0,158.0,4178.0
FEB18,Male,5-9 years,927.0,1075.0,576.0,256.0,218.0,44.0,70.0,147.0,3307.0
FEB18,Male,10-14 years,781.0,892.0,461.0,176.0,162.0,31.0,42.0,132.0,2673.0
FEB18,Male,15-17 years,780.0,636.0,309.0,126.0,174.0,52.0,42.0,72.0,2186.0
FEB18,Male,18-19 years,537.0,593.0,204.0,107.0,164.0,77.0,37.0,43.0,1757.0
FEB18,Male,20-24 years,934.0,999.0,354.0,147.0,283.0,110.0,80.0,54.0,2953.0
FEB18,Male,25-29 years,425.0,699.0,260.0,131.0,128.0,87.0,48.0,41.0,1813.0
