Date,Category,Description1,Description2,Description3,Description4,Description5,Description6,Description7,Estimate,Value,added_datetime
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,prior month change,Actual,change from prior month,Actual,Y,-0.0005477544231958771,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,prior month change,Percentage,change from prior month,Actual,Y,-0.032021013487482805,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,prior year change,Actual,change from prior month,Actual,Y,-0.002120018287093621,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,prior year change,Percentage,change from prior month,Actual,Y,-0.12601145773545275,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,financial year to date,Actual,change from prior month,Actual,Y,-0.001470515950150908,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,financial year to date,Percentage,change from prior month,Actual,Y,-0.08556208101435808,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Number,-,Actual,change from prior month,Percentage,Y,-0.08532446942835929,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,prior year,Actual,change from prior month,Percentage,Y,-38.71029542762627,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,prior year,Percentage,change from prior month,Percentage,Y,-39.00049201965608,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,calendar year to date,Actual,change from prior month,Percentage,Y,3.305067532368881e-05,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,calendar year to date,Percentage,change from prior month,Percentage,Y,3.30506753135799e-05,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,-,Actual,change from prior month,Percentage,Y,0.1375376275571615,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,12 month rolling average,Actual,change from prior month,Percentage,Y,-60.25533873797908,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,12 month rolling average,Percentage,change from prior month,Percentage,Y,-60.30992752204099,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,prior month change,Actual,change from prior month,Percentage,Y,-26.63744965937431,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,prior month change,Percentage,change from prior month,Percentage,Y,-26.738212184242066,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,prior year change,Actual,change from prior month,Percentage,Y,-6.247043643681796,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,prior year change,Percentage,change from prior month,Percentage,Y,-6.375812130497168,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,financial year to date,Actual,change from prior month,Percentage,Y,-30.724676724196108,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,financial year to date,Percentage,change from prior month,Percentage,Y,-30.724676724196108,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,prior year,Actual,change from prior year,Actual,N,-0.01951950132993474,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,prior year,Percentage,change from prior year,Actual,N,-1.1864179109529853,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,calendar year to date,Actual,change from prior year,Actual,N,-691.98425656479,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,calendar year to date,Percentage,change from prior year,Actual,N,-0.0067031741705676495,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,-,Actual,change from prior year,Actual,N,0.03341103126101275,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,12 month rolling average,Actual,change from prior year,Actual,N,-0.017667596050961576,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,12 month rolling average,Percentage,change from prior year,Actual,N,-1.0507942173924476,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,prior month change,Actual,change from prior year,Actual,Y,-0.0013783673100742709,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,prior month change,Percentage,change from prior year,Actual,Y,-0.08349082927276942,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,prior year change,Actual,change from prior year,Actual,N,0.023618247890583637,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,prior year change,Percentage,change from prior year,Actual,N,1.3641516212534337,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,financial year to date,Actual,change from prior year,Actual,N,-0.01565735959972092,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,financial year to date,Percentage,change from prior year,Actual,N,-0.9315696806585447,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Number,-,Actual,change from prior year,Percentage,N,0.9227051801388081,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,prior year,Actual,change from prior year,Percentage,N,-56.344167565134185,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,prior year,Percentage,change from prior year,Percentage,N,-57.246084468540005,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,calendar year to date,Actual,change from prior year,Percentage,N,18.417092146047153,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,calendar year to date,Percentage,change from prior year,Percentage,N,0.0067062181512605986,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,-,Actual,change from prior year,Percentage,N,1.9816384243024732,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,12 month rolling average,Actual,change from prior year,Percentage,N,-87.48372121321873,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,Difference,12 month rolling average,Percentage,change from prior year,Percentage,N,-87.72692910197584,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,prior month change,Actual,change from prior year,Percentage,Y,-47.74484186193355,2024-02-07 09:10:59.380658
2023-12-31,Average Number Of Individuals Per Application - Nonpriority,Average Number Of Individuals Per Application,Nonpriority,12 month rolling average,prior month change,Percentage,change from prior year,Percentage,Y,-48.76022885545843,2024-02-07 09:10:59.380658
